,reference,experiment,tuned,raw
5974,-0.37,base,-1.7128407,-1.7128407
5975,-4.84,base,-5.681795,-5.681795
5976,-4.76,base,-5.526296,-5.526296
5977,-4.84,base,-1.6467384,-1.6467384
5978,-4.76,base,-2.1609817,-2.1609817
5979,-3.64,base,-5.5090146,-5.5090146
5980,-4.76,base,-2.7106414,-2.7106414
5981,-4.84,base,-5.894837,-5.894837
5982,-2.33,base,-3.056161,-3.056161
5983,-1.98,base,-2.4560897,-2.4560897
5984,-0.21,base,-1.9805696,-1.9805696
5985,-2.18,base,-2.6034703,-2.6034703
5986,-4.84,base,-1.9195925,-1.9195925
5987,-4.76,base,-6.761747,-6.761747
5988,-0.52,base,-1.7838857,-1.7838857
5989,-1.88,base,-3.965938,-3.965938
5990,-4.84,base,-2.9139838,-2.9139838
5991,-0.5,base,-2.535909,-2.535909
5992,-3.73,base,-4.2383385,-4.2383385
5993,-0.68,base,-2.545311,-2.545311
5994,-4.84,base,-5.129213,-5.129213
5995,-2.75,base,-3.1337438,-3.1337438
5996,-4.84,base,-5.212624,-5.212624
5997,-4.84,base,-2.178636,-2.178636
5998,-0.09,base,-1.7128407,-1.7128407
5999,-2.36,base,-2.9026773,-2.9026773
6000,-4.76,base,-2.3218098,-2.3218098
6001,-0.92,base,-2.4660022,-2.4660022
6002,-2.24,base,-3.2206507,-3.2206507
6003,-0.15,base,-1.5728403,-1.5728403
6004,-0.67,base,-1.7100329,-1.7100329
6005,-4.84,base,-5.5458646,-5.5458646
6006,-0.6,base,-2.2943234,-2.2943234
6007,-1.84,base,-2.3809075,-2.3809075
6008,-4.76,base,-3.9155822,-3.9155822
6009,-2.33,base,-4.770706,-4.770706
6010,0.01,base,-1.3222086,-1.3222086
6011,-4.76,base,-5.856731,-5.856731
6012,-4.76,base,-6.310284,-6.310284
6013,-0.51,base,-1.8472277,-1.8472277
6014,-4.84,base,-5.845276,-5.845276
6015,-0.87,base,-1.9059974,-1.9059974
6016,-0.86,base,-2.507497,-2.507497
6017,-4.84,base,-1.9981766,-1.9981766
6018,-4.76,base,-6.103005,-6.103005
6019,-2.92,base,-2.3218098,-2.3218098
6020,-4.84,base,-2.0945866,-2.0945866
6021,-4.84,base,-5.230148,-5.230148
6022,-4.06,base,-3.716782,-3.716782
6023,-2.26,base,-2.396002,-2.396002
6024,-4.84,base,-2.787126,-2.787126
6025,-0.89,base,-1.0412188,-1.0412188
6026,0.01,base,-1.5728403,-1.5728403
6027,-1.48,base,-1.9731896,-1.9731896
6028,-4.84,base,-4.996149,-4.996149
6029,-4.76,base,-3.306256,-3.306256
6030,-1.36,base,-1.9805696,-1.9805696
6031,-1.69,base,-2.1501307,-2.1501307
6032,-0.935,base,-2.0392926,-2.0392926
6033,-4.65,base,-1.963693,-1.963693
6034,-0.74,base,-2.407936,-2.407936
6035,-0.12,base,-1.9003514,-1.9003514
6036,-4.84,base,-7.3414903,-7.3414903
6037,-4.84,base,-4.053304,-4.053304
6038,-4.84,base,-4.616811,-4.616811
6039,-2.23,base,-1.6671728,-1.6671728
6040,-0.58,base,-2.8595881,-2.8595881
6041,-4.84,base,-5.4044404,-5.4044404
6042,-0.17,base,-2.0867891,-2.0867891
6043,-3.71,base,-3.2480712,-3.2480712
6044,-0.09,base,-2.04319,-2.04319
6045,-4.76,base,-5.127041,-5.127041
6046,-4.76,base,-3.0831828,-3.0831828
6047,-2.95,base,-2.4705565,-2.4705565
6048,-4.84,base,-4.5232573,-4.5232573
6049,-4.84,base,-4.379127,-4.379127
6050,-1.21,base,-2.0273457,-2.0273457
6051,-4.76,base,-6.9593277,-6.9593277
6052,-1.38,base,-1.4237001,-1.4237001
6053,-4.84,base,-4.630086,-4.630086
6054,-1.08,base,-3.6760488,-3.6760488
6055,-0.39,base,-1.7016574,-1.7016574
6056,-0.31,base,-1.8191208,-1.8191208
6057,-2.78,base,-2.101884,-2.101884
6058,-0.13,base,-1.8043656,-1.8043656
6059,-2.55,base,-1.7455491,-1.7455491
6060,-3.33,base,-2.667657,-2.667657
6061,-3.07,base,-3.322758,-3.322758
6062,-1.93,base,-2.547843,-2.547843
6063,-0.14,base,-1.3189664,-1.3189664
6064,-4.76,base,-6.614833,-6.614833
6065,-4.84,base,-2.9421372,-2.9421372
6066,-0.67,base,-1.7455491,-1.7455491
6067,-4.84,base,-4.8326325,-4.8326325
6068,-0.91,base,-0.82748115,-0.82748115
6069,-1.18,base,-2.5852945,-2.5852945
6070,-0.17666666,base,-1.8591616,-1.8591616
6071,-4.76,base,-4.7073135,-4.7073135
6072,-2.58,base,-2.8641424,-2.8641424
6073,-0.85,base,-1.5292281,-1.5292281
6074,-4.84,base,-5.4108353,-5.4108353
6075,-1.86,base,-2.9503746,-2.9503746
6076,-4.32,base,-4.871934,-4.871934
6077,-1.26,base,-2.6557226,-2.6557226
6078,-0.13,base,-2.254863,-2.254863
6079,-3.365,base,-2.572316,-2.572316
6080,-4.76,base,-5.542255,-5.542255
6081,-0.61,base,-1.9731896,-1.9731896
6082,-2.15,base,-2.3710644,-2.3710644
6083,-4.76,base,-3.048464,-3.048464
6084,-1.45,base,-2.776703,-2.776703
6085,-0.43,base,-1.7371731,-1.7371731
6086,-4.58,base,-5.1274986,-5.1274986
6087,0.02,base,-1.3956285,-1.3956285
6088,-4.76,base,-3.7776423,-3.7776423
6089,-1.21,base,-2.547843,-2.547843
6090,-0.63,base,-2.0702074,-2.0702074
6091,-2.39,base,-3.0832338,-3.0832338
6092,-4.84,base,-5.2314672,-5.2314672
6093,-2.74,base,-2.545311,-2.545311
6094,-4.28,base,-1.963693,-1.963693
6095,-3.83,base,-1.4237001,-1.4237001
6096,-1.82,base,-2.9141724,-2.9141724
6097,-4.84,base,-5.1746264,-5.1746264
6098,-4.76,base,-5.2494316,-5.2494316
6099,-0.94,base,-2.1578345,-2.1578345
6100,-2.22,base,-2.396002,-2.396002
6101,-0.34,base,-2.0582733,-2.0582733
6102,-1.84,base,-2.797395,-2.797395
6103,-0.18,base,-1.6428406,-1.6428406
6104,-4.76,base,-5.072178,-5.072178
6105,-4.84,base,-5.741799,-5.741799
6106,-4.76,base,-5.48094,-5.48094
6107,-4.64,base,-2.7934213,-2.7934213
6108,-0.44,base,-2.313961,-2.313961
6109,-0.88,base,-1.4701419,-1.4701419
6110,-1.24,base,-2.5992508,-2.5992508
6111,-2.23,base,-2.7699504,-2.7699504
6112,-0.36,base,-2.1609817,-2.1609817
6113,-4.84,base,-3.3544228,-3.3544228
6114,-4.84,base,-3.134069,-3.134069
6115,-4.38,base,-3.7057302,-3.7057302
6116,-0.1,base,-0.82141215,-0.82141215
6117,-0.63,base,-0.68069327,-0.68069327
6118,-4.4,base,-4.3835363,-4.3835363
6119,-4.76,base,-3.4135442,-3.4135442
6120,-0.61,base,-1.8116983,-1.8116983
6121,-4.84,base,-5.4491253,-5.4491253
6122,0.26,base,-1.2812535,-1.2812535
6123,-4.84,base,-2.0582733,-2.0582733
6124,-4.3,base,-2.8715222,-2.8715222
6125,-4.76,base,-4.877237,-4.877237
6126,-4.84,base,-5.428094,-5.428094
6127,-4.76,base,-2.208197,-2.208197
6128,-4.84,base,-3.80968,-3.80968
6129,-2.64,base,-5.0060544,-5.0060544
6130,-4.76,base,-2.9809027,-2.9809027
6131,-0.05,base,-1.3276633,-1.3276633
6132,-4.84,base,-5.365191,-5.365191
6133,-4.84,base,-4.591583,-4.591583
6134,-1.91,base,-3.0588973,-3.0588973
6135,-0.42,base,-2.4825845,-2.4825845
6136,-4.84,base,-5.333381,-5.333381
6137,-1.18,base,-2.9390833,-2.9390833
6138,0.01,base,-1.2002479,-1.2002479
6139,-4.76,base,-3.1842446,-3.1842446
6140,-0.89,base,-2.5972285,-2.5972285
6141,-4.76,base,-6.098045,-6.098045
6142,-4.84,base,-5.4354887,-5.4354887
6143,-0.85,base,-2.8907433,-2.8907433
6144,-0.24,base,-1.5559641,-1.5559641
6145,-4.21,base,-6.07453,-6.07453
6146,-0.89,base,-1.5795459,-1.5795459
6147,-4.84,base,-5.969998,-5.969998
6148,-3.16,base,-6.0635886,-6.0635886
6149,-2.15,base,-3.0307436,-3.0307436
6150,-4.67,base,-5.344883,-5.344883
6151,-2.22,base,-5.222285,-5.222285
6152,-4.84,base,-5.6744995,-5.6744995
6153,-4.76,base,-3.0829523,-3.0829523
6154,-1.42,base,-2.0780025,-2.0780025
6155,-0.25,base,-1.874366,-1.874366
6156,-2.475,base,-1.4972936,-1.4972936
6157,-3.91,base,-2.535909,-2.535909
6158,-4.84,base,-6.261767,-6.261767
6159,-4.76,base,-6.4125323,-6.4125323
6160,-4.84,base,-4.4586406,-4.4586406
6161,-0.15,base,-1.2290673,-1.2290673
6162,-0.88,base,-2.2439604,-2.2439604
6163,-4.84,base,-5.305715,-5.305715
6164,-0.55,base,-1.8191208,-1.8191208
6165,-4.76,base,-5.4984713,-5.4984713
6166,-4.84,base,-1.8873446,-1.8873446
6167,-4.76,base,-3.279251,-3.279251
6168,-2.25,base,-2.619503,-2.619503
6169,-0.72,base,-2.7451434,-2.7451434
6170,-4.76,base,-5.4340124,-5.4340124
6171,0.07,base,-1.6547747,-1.6547747
6172,-0.64,base,-1.8236457,-1.8236457
6173,-0.92,base,-1.7371731,-1.7371731
6174,-4.76,base,-2.5655637,-2.5655637
6175,-4.84,base,-2.572316,-2.572316
6176,-4.84,base,-4.8490977,-4.8490977
6177,-0.44,base,-3.0948482,-3.0948482
6178,-4.84,base,-3.741663,-3.741663
6179,-4.62,base,-3.8637447,-3.8637447
6180,-4.76,base,-3.5287147,-3.5287147
6181,-4.76,base,-5.4611626,-5.4611626
6182,-4.76,base,-3.595006,-3.595006
6183,-1.0408334,base,-3.5754933,-3.5754933
6184,-0.67,base,-2.2911758,-2.2911758
6185,-1.14,base,-2.178636,-2.178636
6186,-4.84,base,-4.459758,-4.459758
6187,-4.59,base,-5.7208943,-5.7208943
6188,-0.11,base,-1.4592159,-1.4592159
6189,-2.31,base,-1.2913147,-1.2913147
6190,-4.84,base,-5.81753,-5.81753
6191,-0.63,base,-1.7958668,-1.7958668
6192,-4.84,base,-5.1321898,-5.1321898
6193,-4.84,base,-6.4874406,-6.4874406
6194,-0.565,base,-1.3842909,-1.3842909
6195,-4.84,base,-2.1381965,-2.1381965
6196,0.02,base,-1.6858238,-1.6858238
6197,-4.76,base,-3.6947775,-3.6947775
6198,-4.54,base,-5.4172463,-5.4172463
6199,-4.14,base,-2.2309818,-2.2309818
6200,-4.84,base,-5.667952,-5.667952
6201,-3.7,base,-5.7989106,-5.7989106
6202,-4.76,base,-6.192918,-6.192918
6203,-1.12,base,-1.7574962,-1.7574962
6204,0.01,base,-2.034738,-2.034738
6205,-0.2,base,-1.5914799,-1.5914799
6206,-0.26,base,-2.0459218,-2.0459218
6207,-4.74,base,-6.6934323,-6.6934323
6208,-4.3,base,-5.458218,-5.458218
6209,-0.2,base,-1.5728403,-1.5728403
6210,-1.05,base,-2.39181,-2.39181
6211,-4.76,base,-2.4825845,-2.4825845
6212,-4.84,base,-4.107681,-4.107681
6213,-1.28,base,-1.7371731,-1.7371731
6214,-2.87,base,-2.200402,-2.200402
6215,-4.72,base,-2.6909885,-2.6909885
6216,-1.98,base,-2.7066085,-2.7066085
6217,-4.84,base,-3.128804,-3.128804
6218,-4.76,base,-2.6381893,-2.6381893
6219,-0.47,base,-2.7210746,-2.7210746
6220,-0.02,base,-1.6858238,-1.6858238
6221,-0.72,base,-2.2911758,-2.2911758
6222,-2.11,base,-2.3741555,-2.3741555
6223,-2.33,base,-4.502502,-4.502502
6224,-4.42,base,-2.6705341,-2.6705341
6225,-4.84,base,-5.5624413,-5.5624413
6226,0.05,base,-1.3910096,-1.3910096
6227,-4.84,base,-2.8223243,-2.8223243
6228,-4.76,base,-5.423072,-5.423072
6229,-4.84,base,-5.2536473,-5.2536473
6230,-4.84,base,-3.6322124,-3.6322124
6231,-1.43,base,-1.2790542,-1.2790542
6232,-4.41,base,-2.8715222,-2.8715222
6233,-4.84,base,-5.823652,-5.823652
6234,-3.97,base,-5.948683,-5.948683
6235,-0.495,base,-2.5610094,-2.5610094
6236,-1.07,base,-2.623536,-2.623536
6237,-3.23,base,-2.3643236,-2.3643236
6238,-4.84,base,-5.838871,-5.838871
6239,-0.1,base,-1.2624954,-1.2624954
6240,-1.45,base,-2.0392926,-2.0392926
6241,-4.84,base,-4.990545,-4.990545
6242,-0.85,base,-2.7609975,-2.7609975
6243,-4.84,base,-2.7508512,-2.7508512
6244,-4.84,base,-1.8827435,-1.8827435
6245,0.08,base,-1.7258666,-1.7258666
6246,-0.81,base,-3.1262715,-3.1262715
6247,-4.39,base,-6.060809,-6.060809
6248,-4.84,base,-5.7416186,-5.7416186
6249,-4.76,base,-5.86351,-5.86351
6250,-0.191,base,-2.9809027,-2.9809027
6251,-0.46,base,-1.2002479,-1.2002479
6252,-0.075,base,-1.7219669,-1.7219669
6253,-2.01,base,-3.4476671,-3.4476671
6254,-0.72,base,-2.3545175,-2.3545175
6255,-4.84,base,-2.9551158,-2.9551158
6256,-4.76,base,-5.0933027,-5.0933027
6257,-4.84,base,-5.3665833,-5.3665833
6258,-4.76,base,-6.1605177,-6.1605177
6259,-0.64,base,-2.4560897,-2.4560897
6260,-1.09,base,-1.5689662,-1.5689662
6261,-4.76,base,-4.751351,-4.751351
6262,-4.84,base,-5.8138776,-5.8138776
6263,-4.84,base,-3.829428,-3.829428
6264,-4.76,base,-4.947299,-4.947299
6265,-2.31,base,-2.593008,-2.593008
6266,-4.84,base,-2.05057,-2.05057
6267,-0.95,base,-3.782217,-3.782217
6268,-1.6191666,base,-2.4902651,-2.4902651
6269,-1.62,base,-2.6034703,-2.6034703
6270,-1.16,base,-2.04319,-2.04319
6271,-2.85,base,-3.4005654,-3.4005654
6272,-1.05,base,-2.0945866,-2.0945866
6273,-0.37,base,-1.6270306,-1.6270306
6274,-1.49,base,-2.279242,-2.279242
6275,-4.07,base,-5.0271516,-5.0271516
6276,-4.66,base,-1.7061354,-1.7061354
6277,-4.76,base,-3.687725,-3.687725
6278,-4.76,base,-1.2498918,-1.2498918
6279,-2.1,base,-3.7350116,-3.7350116
6280,-4.66,base,-3.0437222,-3.0437222
6281,-1.25,base,-2.577497,-2.577497
6282,-2.36,base,-5.4682064,-5.4682064
6283,-0.56,base,-1.6400093,-1.6400093
6284,-4.76,base,-3.0001101,-3.0001101
6285,-0.93,base,-2.4124904,-2.4124904
6286,-4.84,base,-5.6817727,-5.6817727
6287,-4.76,base,-1.9291619,-1.9291619
6288,-4.84,base,-5.1845393,-5.1845393
6289,-4.84,base,-5.6027703,-5.6027703
6290,-4.28,base,-2.8197916,-2.8197916
6291,-0.05,base,-1.2701474,-1.2701474
6292,-4.84,base,-3.6075697,-3.6075697
6293,-0.47,base,-2.200402,-2.200402
6294,-4.84,base,-6.1778526,-6.1778526
6295,-1.24,base,-2.221176,-2.221176
6296,-0.79,base,-2.5292501,-2.5292501
6297,-2.09,base,-4.9358916,-4.9358916
6298,-4.76,base,-5.3043847,-5.3043847
6299,-1.18,base,-2.7699504,-2.7699504
6300,-3.55,base,-2.517303,-2.517303
6301,-4.76,base,-5.896678,-5.896678
6302,-0.76,base,-2.210208,-2.210208
6303,-2.08,base,-5.492205,-5.492205
6304,-3.01,base,-5.5349813,-5.5349813
6305,-0.1,base,-1.4825048,-1.4825048
6306,-2.795,base,-2.6796036,-2.6796036
6307,-4.5,base,-2.3492427,-2.3492427
6308,-1.23,base,-1.4729617,-1.4729617
6309,-4.76,base,-5.272999,-5.272999
6310,-2.77,base,-2.9551158,-2.9551158
6311,-0.74,base,-0.93582475,-0.93582475
6312,-4.84,base,-3.8204846,-3.8204846
6313,-3.74,base,-4.0324125,-4.0324125
6314,-4.84,base,-6.7487106,-6.7487106
6315,-4.76,base,-2.0681963,-2.0681963
6316,-0.93,base,-1.489838,-1.489838
6317,-4.27,base,-4.698179,-4.698179
6318,-4.84,base,-3.964653,-3.964653
6319,-4.76,base,-3.8172247,-3.8172247
6320,-4.84,base,-6.0860505,-6.0860505
6321,-0.79,base,-4.1288295,-4.1288295
6322,-1.0,base,-2.0867891,-2.0867891
6323,-4.84,base,-3.9407606,-3.9407606
6324,-4.84,base,-5.203045,-5.203045
6325,-4.84,base,-1.5598383,-1.5598383
6326,-4.38,base,-5.6375666,-5.6375666
6327,-3.59,base,-3.873191,-3.873191
6328,-0.365,base,-1.7455491,-1.7455491
6329,-2.18,base,-3.4750748,-3.4750748
6330,-0.29,base,-1.3409669,-1.3409669
6331,-4.84,base,-4.1307106,-4.1307106
6332,-4.84,base,-2.8197916,-2.8197916
6333,-0.44,base,-1.7688496,-1.7688496
6334,-4.73,base,-3.9197798,-3.9197798
6335,-2.705,base,-4.9037857,-4.9037857
6336,-1.15,base,-1.5531327,-1.5531327
6337,-4.76,base,-3.3960927,-3.3960927
6338,-4.76,base,-5.41598,-5.41598
6339,-2.45,base,-3.2352211,-3.2352211
6340,-1.01,base,-2.3175774,-2.3175774
6341,-4.59,base,-5.7209206,-5.7209206
6342,-4.76,base,-3.2118764,-3.2118764
6343,-4.76,base,-2.6631021,-2.6631021
6344,-4.84,base,-6.7972226,-6.7972226
6345,-4.76,base,-4.063085,-4.063085
6346,-0.54,base,-2.0392926,-2.0392926
6347,-4.84,base,-5.398356,-5.398356
6348,-0.8,base,-1.9218291,-1.9218291
6349,-0.62,base,-3.8191257,-3.8191257
6350,-0.07,base,-1.305663,-1.305663
6351,-4.84,base,-5.420467,-5.420467
6352,-0.41,base,-2.1729155,-2.1729155
6353,-4.76,base,-3.267317,-3.267317
6354,-4.76,base,-4.0431995,-4.0431995
6355,-0.96,base,-2.0273457,-2.0273457
6356,-0.6075,base,-2.8197916,-2.8197916
6357,-2.44,base,-5.7251515,-5.7251515
6358,-4.84,base,-6.0761533,-6.0761533
6359,-4.84,base,-5.7263055,-5.7263055
6360,-4.84,base,-2.4779363,-2.4779363
6361,-4.76,base,-2.432222,-2.432222
6362,-0.51,base,-2.6823232,-2.6823232
6363,-0.73,base,-2.254863,-2.254863
6364,-4.41,base,-3.7749617,-3.7749617
6365,-4.76,base,-5.3403416,-5.3403416
6366,-2.59,base,-3.0759091,-3.0759091
6367,-1.13,base,-1.760351,-1.760351
6368,-4.25,base,-2.407936,-2.407936
6369,-4.76,base,-2.307302,-2.307302
6370,-1.62,base,-2.247577,-2.247577
6371,-4.76,base,-5.806896,-5.806896
6372,-4.76,base,-5.751312,-5.751312
6373,-0.75,base,-0.6666587,-0.6666587
6374,-0.17,base,-1.6308833,-1.6308833
6375,-1.86,base,-2.9139838,-2.9139838
6376,-0.31,base,-1.2060355,-1.2060355
6377,-4.84,base,-2.8155718,-2.8155718
6378,-0.67,base,-1.8630124,-1.8630124
6379,-4.73,base,-2.034738,-2.034738
6380,-4.55,base,-5.8211007,-5.8211007
6381,-4.84,base,-2.1848626,-2.1848626
6382,-2.38,base,-1.8236457,-1.8236457
6383,-0.18,base,-2.674422,-2.674422
6384,-0.44,base,-1.9415134,-1.9415134
6385,-0.345,base,-1.6467384,-1.6467384
6386,-4.76,base,-2.9099512,-2.9099512
6387,-4.6,base,-3.8045845,-3.8045845
6388,-1.92,base,-3.899348,-3.899348
6389,-0.03,base,-1.7530179,-1.7530179
6390,-0.3505,base,-2.2362573,-2.2362573
6391,-4.84,base,-5.6132584,-5.6132584
6392,-0.41,base,-1.7958668,-1.7958668
6393,-4.84,base,-3.2713056,-3.2713056
6394,-3.38,base,-3.0307436,-3.0307436
6395,-4.84,base,-2.3809075,-2.3809075
6396,-2.67,base,-4.706998,-4.706998
6397,-0.1,base,-2.2518096,-2.2518096
6398,-0.16,base,-2.2397687,-2.2397687
6399,-2.31,base,-1.2790542,-1.2790542
6400,-4.84,base,-6.009142,-6.009142
6401,-4.76,base,-4.923005,-4.923005
6402,-1.27,base,-1.9415134,-1.9415134
6403,-4.84,base,-4.9269624,-4.9269624
6404,-3.85,base,-2.0459218,-2.0459218
6405,-4.76,base,-5.3996887,-5.3996887
6406,-4.84,base,-5.4419785,-5.4419785
6407,-1.26,base,-1.6942014,-1.6942014
6408,-4.84,base,-3.5667105,-3.5667105
6409,-1.53,base,-2.1402075,-2.1402075
6410,-4.84,base,-5.089562,-5.089562
6411,-2.7,base,-4.7267704,-4.7267704
6412,-0.64,base,-2.208197,-2.208197
6413,-4.84,base,-5.0431075,-5.0431075
6414,-0.21,base,-1.9330596,-1.9330596
6415,-0.54,base,-1.2596687,-1.2596687
6416,-1.64,base,-2.2714453,-2.2714453
6417,-4.76,base,-5.7147956,-5.7147956
6418,-4.84,base,-5.093569,-5.093569
6419,-2.2,base,-1.6308833,-1.6308833
6420,-0.64,base,-2.4005566,-2.4005566
6421,-0.27,base,-2.121615,-2.121615
6422,-0.56,base,-2.3545175,-2.3545175
6423,-0.45,base,-1.6893059,-1.6893059
6424,-3.65,base,-4.5629754,-4.5629754
6425,-4.76,base,-3.1620922,-3.1620922
6426,-4.84,base,-3.8045845,-3.8045845
6427,-2.01,base,-2.188468,-2.188468
6428,-1.17,base,-2.7496977,-2.7496977
6429,-2.09,base,-2.0392926,-2.0392926
6430,-4.84,base,-2.7916906,-2.7916906
6431,-4.07,base,-3.0831828,-3.0831828
6432,-4.58,base,-2.9809027,-2.9809027
6433,-4.61,base,-4.034705,-4.034705
6434,-4.84,base,-4.37357,-4.37357
6435,-0.05,base,-1.8472277,-1.8472277
6436,-4.84,base,-1.6400093,-1.6400093
6437,-2.14,base,-1.2154694,-1.2154694
6438,-4.76,base,-4.657126,-4.657126
6439,-4.76,base,-5.1910915,-5.1910915
6440,-4.76,base,-2.9052095,-2.9052095
6441,-4.84,base,-5.536965,-5.536965
6442,-3.81,base,-3.6246834,-3.6246834
6443,-4.84,base,-4.7898126,-4.7898126
6444,-4.84,base,-3.4258041,-3.4258041
6445,-4.76,base,-2.45925,-2.45925
6446,-4.84,base,-5.66848,-5.66848
6447,-0.67,base,-1.9573449,-1.9573449
6448,-2.72,base,-3.8153987,-3.8153987
6449,-4.84,base,-5.715398,-5.715398
6450,-3.73,base,-5.7601933,-5.7601933
6451,-1.48,base,-2.593008,-2.593008
6452,-0.7,base,-2.4441557,-2.4441557
6453,-1.81,base,-2.1578345,-2.1578345
6454,-3.64,base,-2.1501307,-2.1501307
6455,-0.77,base,-1.1959611,-1.1959611
6456,-2.75,base,-2.1531863,-2.1531863
6457,-4.48,base,-4.7599216,-4.7599216
6458,-2.33,base,-2.5972285,-2.5972285
6459,-4.73,base,-2.5610094,-2.5610094
6460,-0.74,base,-2.2439604,-2.2439604
6461,-3.269,base,-4.425548,-4.425548
6462,-4.59,base,-5.6767297,-5.6767297
6463,-4.84,base,-6.3973994,-6.3973994
6464,-4.51,base,-5.1633058,-5.1633058
6465,-4.84,base,-5.783551,-5.783551
6466,0.0,base,-1.9644678,-1.9644678
6467,-4.84,base,-5.6525044,-5.6525044
6468,-4.76,base,-2.8472364,-2.8472364
6469,-4.76,base,-5.9985733,-5.9985733
6470,-4.76,base,-6.035801,-6.035801
6471,-2.2,base,-2.6742346,-2.6742346
6472,-4.76,base,-1.7100329,-1.7100329
6473,-0.27,base,-1.7455491,-1.7455491
6474,-4.84,base,-5.667369,-5.667369
6475,-1.7,base,-2.0392926,-2.0392926
6476,-4.76,base,-3.8968015,-3.8968015
6477,-1.7,base,-2.7185426,-2.7185426
6478,-4.84,base,-4.909834,-4.909834
6479,-0.44,base,-1.963693,-1.963693
6480,-0.02,base,-0.3422987,-0.3422987
6481,-4.76,base,-2.3109074,-2.3109074
6482,-4.76,base,-1.842285,-1.842285
6483,-1.01,base,-2.1335487,-2.1335487
6484,-4.76,base,-1.963693,-1.963693
6485,-1.635,base,-2.3109074,-2.3109074
6486,-4.84,base,-2.547843,-2.547843
6487,-0.15,base,-2.313961,-2.313961
6488,-0.05,base,-2.0635486,-2.0635486
6489,-1.63,base,-2.0392926,-2.0392926
6490,-1.83,base,-2.3031101,-2.3031101
6491,-0.47,base,-2.279242,-2.279242
6492,-4.46,base,-4.7823505,-4.7823505
6493,-1.97,base,-3.1183705,-3.1183705
6494,-4.84,base,-6.9355702,-6.9355702
6495,-4.84,base,-4.91995,-4.91995
6496,-4.84,base,-3.658753,-3.658753
6497,-4.84,base,-2.874603,-2.874603
6498,-2.835,base,-4.970131,-4.970131
6499,0.07,base,-1.1560487,-1.1560487
6500,-4.76,base,-3.6907,-3.6907
6501,-4.76,base,-5.9769864,-5.9769864
6502,-4.84,base,-5.944833,-5.944833
6503,-3.66,base,-2.2278345,-2.2278345
6504,-0.51,base,-0.60798824,-0.60798824
6505,-4.76,base,-5.418781,-5.418781
6506,-0.4,base,-1.6635679,-1.6635679
6507,-4.63,base,-5.8465343,-5.8465343
6508,-1.1,base,-1.4265316,-1.4265316
6509,-4.84,base,-5.393847,-5.393847
6510,-0.17,base,-2.498095,-2.498095
6511,-4.76,base,-5.108598,-5.108598
6512,-4.84,base,-4.4682646,-4.4682646
6513,-4.76,base,-3.8268487,-3.8268487
6514,-4.7,base,-2.0867891,-2.0867891
6515,-0.78,base,-1.9105225,-1.9105225
6516,-0.75,base,-2.3611767,-2.3611767
6517,-3.86,base,-5.983584,-5.983584
6518,-4.84,base,-5.955458,-5.955458
6519,-4.76,base,-5.45062,-5.45062
6520,-2.03,base,-3.813375,-3.813375
6521,-2.99,base,-3.604431,-3.604431
6522,-4.84,base,-2.3492427,-2.3492427
6523,-3.59,base,-5.567001,-5.567001
6524,-4.76,base,-4.8181677,-4.8181677
6525,-3.86,base,-2.286528,-2.286528
6526,-1.1,base,-1.3377248,-1.3377248
6527,-4.84,base,-2.623536,-2.623536
6528,-0.55,base,-1.8658673,-1.8658673
6529,-0.13,base,-1.611199,-1.611199
6530,-0.82,base,0.1358831,0.1358831
6531,-0.31,base,-1.9105225,-1.9105225
6532,-4.76,base,-5.942454,-5.942454
6533,-0.37,base,-1.6755486,-1.6755486
6534,-4.76,base,-6.835445,-6.835445
6535,-1.74,base,-2.7185426,-2.7185426
6536,-4.63,base,-5.3537555,-5.3537555
6537,-2.4,base,-0.8239251,-0.8239251
6538,-2.22,base,-2.6283832,-2.6283832
6539,-1.18,base,-2.9461703,-2.9461703
6540,-3.49,base,-2.545311,-2.545311
6541,-0.71,base,-3.050996,-3.050996
6542,-4.84,base,-5.0659766,-5.0659766
6543,-0.53,base,-1.9172277,-1.9172277
6544,-1.24,base,-3.0514574,-3.0514574
6545,-0.40583333,base,-2.3839614,-2.3839614
6546,-4.84,base,-5.658995,-5.658995
6547,-2.4,base,-2.674009,-2.674009
6548,-4.32,base,-4.2138414,-4.2138414
6549,-4.76,base,-3.4587255,-3.4587255
6550,-0.35,base,-2.2243233,-2.2243233
6551,-2.54,base,-2.7724824,-2.7724824
6552,-3.09,base,-2.8155718,-2.8155718
6553,-3.06,base,-1.6716512,-1.6716512
6554,-1.87,base,-3.8589768,-3.8589768
6555,-1.865,base,-4.3711658,-4.3711658
6556,-1.14,base,-2.259511,-2.259511
6557,-4.54,base,-3.2642648,-3.2642648
6558,-0.89,base,-1.7574962,-1.7574962
6559,-2.72,base,-2.313961,-2.313961
6560,-4.58,base,-6.3412657,-6.3412657
6561,-1.05,base,-2.1729155,-2.1729155
6562,-1.67,base,-2.4145947,-2.4145947
6563,-4.24,base,-5.7003613,-5.7003613
6564,-4.84,base,-1.4237001,-1.4237001
6565,-4.76,base,-6.0893126,-6.0893126
6566,-3.9,base,-5.47315,-5.47315
6567,-0.52,base,-2.188468,-2.188468
6568,-3.76,base,-6.0567784,-6.0567784
6569,-3.94,base,-4.840422,-4.840422
6570,-4.84,base,-5.340228,-5.340228
6571,-1.58,base,-1.8165939,-1.8165939
