,reference,experiment,tuned,raw
3128,-4.76,base,-3.8049037,-3.8049037
3129,-3.14,base,-5.257589,-5.257589
3130,-4.76,base,-5.3352623,-5.3352623
3131,-4.76,base,-5.031848,-5.031848
3132,-1.03,base,-3.0229423,-3.0229423
3133,-4.76,base,-5.5689044,-5.5689044
3134,-1.77,base,-4.6204295,-4.6204295
3135,-0.16,base,-1.81285,-1.81285
3136,-4.84,base,-5.456965,-5.456965
3137,-4.76,base,-4.676186,-4.676186
3138,-4.76,base,-3.92751,-3.92751
3139,-4.84,base,-5.029137,-5.029137
3140,-4.84,base,-2.7372708,-2.7372708
3141,-1.52,base,-3.6269462,-3.6269462
3142,-0.2,base,-2.01635,-2.01635
3143,-4.76,base,-5.514233,-5.514233
3144,-0.41,base,-2.1219904,-2.1219904
3145,-1.36,base,-2.9934366,-2.9934366
3146,-4.84,base,-5.6256166,-5.6256166
3147,-4.84,base,-4.79101,-4.79101
3148,-4.84,base,-5.986259,-5.986259
3149,-0.87,base,-4.4690595,-4.4690595
3150,-4.84,base,-3.4341767,-3.4341767
3151,-4.64,base,-2.4047182,-2.4047182
3152,-4.84,base,-4.7652144,-4.7652144
3153,-0.1,base,-2.3523753,-2.3523753
3154,-4.76,base,-4.4815125,-4.4815125
3155,-3.59,base,-4.341859,-4.341859
3156,-0.93,base,-4.479299,-4.479299
3157,-4.84,base,-5.3560624,-5.3560624
3158,-3.05,base,-4.2083383,-4.2083383
3159,-4.76,base,-4.9742994,-4.9742994
3160,-4.84,base,-5.1145234,-5.1145234
3161,-4.84,base,-3.9879804,-3.9879804
3162,-0.77,base,-2.5351236,-2.5351236
3163,-4.76,base,-6.1596856,-6.1596856
3164,-4.76,base,-4.213628,-4.213628
3165,-4.84,base,-5.1876025,-5.1876025
3166,0.11,base,-2.8927128,-2.8927128
3167,-1.01,base,-4.060119,-4.060119
3168,-0.87,base,-2.6773262,-2.6773262
3169,-0.36,base,-1.6155849,-1.6155849
3170,-1.84,base,-4.5199065,-4.5199065
3171,-4.84,base,-4.842095,-4.842095
3172,-2.7,base,-4.8598294,-4.8598294
3173,-3.76,base,-2.1763747,-2.1763747
3174,-4.76,base,-3.5518467,-3.5518467
3175,-4.76,base,-5.393101,-5.393101
3176,-4.76,base,-5.522922,-5.522922
3177,-0.69,base,-4.186354,-4.186354
3178,-4.84,base,-5.5430417,-5.5430417
3179,-2.2,base,-2.2308617,-2.2308617
3180,0.04,base,-2.1165686,-2.1165686
3181,-3.72,base,-4.7749457,-4.7749457
3182,-0.7,base,-2.543318,-2.543318
3183,-0.96,base,-2.1944904,-2.1944904
3184,-1.46,base,-4.0391197,-4.0391197
3185,-0.32,base,-2.057396,-2.057396
3186,-0.71,base,-2.7835176,-2.7835176
3187,-4.84,base,-5.4029064,-5.4029064
3188,-4.39,base,-2.4348571,-2.4348571
3189,-4.84,base,-4.2306905,-4.2306905
3190,-3.83,base,-5.0650086,-5.0650086
3191,0.02,base,-1.944993,-1.944993
3192,-0.52,base,-2.2879348,-2.2879348
3193,-0.86,base,-2.4786813,-2.4786813
3194,-0.54,base,-2.3028152,-2.3028152
3195,-0.27,base,-2.5215938,-2.5215938
3196,-0.44,base,-2.41263,-2.41263
3197,-0.92,base,-3.8261516,-3.8261516
3198,-4.84,base,-4.008426,-4.008426
3199,-0.04,base,-1.9467826,-1.9467826
3200,-4.84,base,-5.1089225,-5.1089225
3201,-4.76,base,-5.642648,-5.642648
3202,0.17,base,-0.9816943,-0.9816943
3203,-1.1316667,base,-4.611686,-4.611686
3204,-4.76,base,-5.3629117,-5.3629117
3205,-4.76,base,-5.163511,-5.163511
3206,0.03,base,-1.9933109,-1.9933109
3207,-0.61,base,-2.4100983,-2.4100983
3208,-0.53,base,-2.2400973,-2.2400973
3209,-1.85,base,-2.0113428,-2.0113428
3210,-1.64,base,-3.9720304,-3.9720304
3211,-2.17,base,-5.1918387,-5.1918387
3212,-0.84,base,-2.5298684,-2.5298684
3213,-2.01,base,-5.4756083,-5.4756083
3214,-1.62,base,-2.4784663,-2.4784663
3215,-0.76,base,-2.2680824,-2.2680824
3216,-2.89,base,-4.7106395,-4.7106395
3217,-4.76,base,-3.2621243,-3.2621243
3218,-3.6,base,-5.0605874,-5.0605874
3219,-0.09,base,-2.1394062,-2.1394062
3220,-1.12,base,-2.5935512,-2.5935512
3221,-4.84,base,-5.088204,-5.088204
3222,-4.76,base,-3.7148445,-3.7148445
3223,-1.23,base,-3.2039552,-3.2039552
3224,-0.9,base,-3.6129997,-3.6129997
3225,-4.84,base,-5.014101,-5.014101
3226,-0.07,base,-2.030572,-2.030572
3227,0.04,base,-1.0840814,-1.0840814
3228,-4.84,base,-5.438784,-5.438784
3229,-0.55,base,-2.8516738,-2.8516738
3230,-1.66,base,-4.96561,-4.96561
3231,-4.84,base,-2.1306198,-2.1306198
3232,-2.39,base,-2.6102154,-2.6102154
3233,-1.64,base,-1.6880202,-1.6880202
3234,-4.76,base,-3.7058313,-3.7058313
3235,-2.39,base,-4.7137933,-4.7137933
3236,-3.68,base,-4.9689937,-4.9689937
3237,-4.76,base,-5.3189874,-5.3189874
3238,-2.66,base,-5.507131,-5.507131
3239,-0.54,base,-2.551247,-2.551247
3240,-0.72,base,-2.9895358,-2.9895358
3241,-0.42,base,-2.3212006,-2.3212006
3242,-4.55,base,-5.73672,-5.73672
3243,-1.96,base,-5.3311543,-5.3311543
3244,-4.44,base,-5.0494304,-5.0494304
3245,-3.25,base,-4.6848564,-4.6848564
3246,-4.76,base,-5.048973,-5.048973
3247,-0.53,base,-2.1980143,-2.1980143
3248,-4.76,base,-5.305423,-5.305423
3249,-4.76,base,-5.2320714,-5.2320714
3250,-0.05,base,-1.9612787,-1.9612787
3251,-0.39,base,-2.744518,-2.744518
3252,-0.23,base,-1.7076511,-1.7076511
3253,-0.8,base,-3.1086996,-3.1086996
3254,-1.03,base,-2.7581851,-2.7581851
3255,0.01,base,-2.037235,-2.037235
3256,-4.84,base,-5.200956,-5.200956
3257,-4.84,base,-5.7782598,-5.7782598
3258,-0.23333333,base,-2.3680139,-2.3680139
3259,-4.84,base,-3.9596407,-3.9596407
3260,-4.76,base,-3.9998004,-3.9998004
3261,-4.76,base,-4.8096395,-4.8096395
3262,-2.09,base,-3.000087,-3.000087
3263,-0.62,base,-2.4111164,-2.4111164
3264,-4.76,base,-5.2698545,-5.2698545
3265,-0.06,base,-2.1773274,-2.1773274
3266,-0.28,base,-2.8433273,-2.8433273
3267,-0.64,base,-2.4747145,-2.4747145
3268,-4.76,base,-5.0202417,-5.0202417
3269,-4.73,base,-5.43896,-5.43896
3270,-4.76,base,-3.6349595,-3.6349595
3271,-0.06,base,-2.2341096,-2.2341096
3272,-4.025,base,-5.0927835,-5.0927835
3273,-4.84,base,-5.524313,-5.524313
3274,-4.76,base,-5.112146,-5.112146
3275,-4.84,base,-4.506898,-4.506898
3276,-0.4,base,-2.1366284,-2.1366284
3277,-1.18,base,-2.7615733,-2.7615733
3278,-4.76,base,-4.466148,-4.466148
3279,-0.91,base,-2.738499,-2.738499
3280,-4.02,base,-5.15524,-5.15524
3281,-4.63,base,-4.8657312,-4.8657312
3282,-1.83,base,-3.605911,-3.605911
3283,-0.13625,base,-2.3242195,-2.3242195
3284,-1.88,base,-2.4082253,-2.4082253
3285,-4.84,base,-4.125897,-4.125897
3286,-4.76,base,-4.739942,-4.739942
3287,-2.62,base,-4.8275924,-4.8275924
3288,-1.5,base,-4.6151958,-4.6151958
3289,-0.53,base,-2.8385272,-2.8385272
3290,-4.84,base,-5.732696,-5.732696
3291,-1.5766667,base,-5.1921234,-5.1921234
3292,-0.11,base,-2.2101233,-2.2101233
3293,-4.76,base,-5.4593277,-5.4593277
3294,-1.04,base,-1.5467777,-1.5467777
3295,-4.84,base,-5.2191167,-5.2191167
3296,-0.36,base,-2.2037516,-2.2037516
3297,-1.41,base,-4.1810565,-4.1810565
3298,-4.76,base,-4.914478,-4.914478
3299,-4.84,base,-5.376146,-5.376146
3300,-0.26,base,-2.2176504,-2.2176504
3301,-4.84,base,-4.512081,-4.512081
3302,-1.54,base,-2.8863034,-2.8863034
3303,-4.76,base,-6.1129284,-6.1129284
3304,-4.84,base,-3.1447625,-3.1447625
3305,-4.84,base,-3.8483317,-3.8483317
3306,-1.05,base,-2.344658,-2.344658
3307,-1.57,base,-2.6020772,-2.6020772
3308,-0.6,base,-3.3586953,-3.3586953
3309,-4.76,base,-3.231457,-3.231457
3310,-4.84,base,-5.199783,-5.199783
3311,-3.376591,base,-2.3051891,-2.3051891
3312,-4.84,base,-4.8765025,-4.8765025
3313,-0.76,base,-4.4331317,-4.4331317
3314,-2.655,base,-4.863214,-4.863214
3315,-4.84,base,-3.9188778,-3.9188778
3316,-1.05,base,-2.7161458,-2.7161458
3317,-2.62,base,-2.4898899,-2.4898899
3318,-4.76,base,-4.9230857,-4.9230857
3319,-0.75,base,-3.2055638,-3.2055638
3320,-4.76,base,-6.069314,-6.069314
3321,-4.84,base,-4.950584,-4.950584
3322,-0.01,base,-2.0746346,-2.0746346
3323,-4.47,base,-3.2247083,-3.2247083
3324,-0.03,base,-2.0033624,-2.0033624
3325,-0.011414141,base,-2.0865726,-2.0865726
3326,-1.44,base,-4.113421,-4.113421
3327,-1.9,base,-3.299094,-3.299094
3328,-4.84,base,-5.3466268,-5.3466268
3329,-4.84,base,-4.982178,-4.982178
3330,-0.84,base,-2.8632767,-2.8632767
3331,-3.06,base,-5.529019,-5.529019
3332,-0.47,base,-1.8149993,-1.8149993
3333,-4.84,base,-2.6993659,-2.6993659
3334,-4.76,base,-5.042522,-5.042522
3335,-0.15,base,-2.088733,-2.088733
3336,-4.49,base,-5.736062,-5.736062
3337,-0.52,base,-2.027716,-2.027716
3338,-1.48,base,-4.154787,-4.154787
3339,-4.84,base,-4.864745,-4.864745
3340,-4.76,base,-4.9579215,-4.9579215
3341,-0.65,base,-2.5869472,-2.5869472
3342,-1.16,base,-1.4481039,-1.4481039
3343,-0.075,base,-1.874145,-1.874145
3344,-4.76,base,-5.016067,-5.016067
3345,-0.03,base,-1.3602688,-1.3602688
3346,-0.26,base,-2.3634999,-2.3634999
3347,-2.0,base,-4.8235393,-4.8235393
3348,-4.84,base,-5.339124,-5.339124
3349,-4.84,base,-5.850177,-5.850177
3350,-0.85,base,-2.3656704,-2.3656704
3351,-4.76,base,-5.044149,-5.044149
3352,-4.84,base,-5.314674,-5.314674
3353,-4.76,base,-4.686903,-4.686903
3354,-4.84,base,-3.7056937,-3.7056937
3355,-0.07,base,-2.2174575,-2.2174575
3356,-1.4,base,-2.0573843,-2.0573843
3357,-0.0033333334,base,-1.9903114,-1.9903114
3358,-0.09,base,-2.5087028,-2.5087028
3359,-0.0875,base,-2.1878967,-2.1878967
3360,-0.68016666,base,-3.8287268,-3.8287268
3361,-4.84,base,-5.449952,-5.449952
3362,-4.84,base,-4.770737,-4.770737
3363,-4.84,base,-2.8271134,-2.8271134
3364,-4.84,base,-5.1285005,-5.1285005
3365,-3.05,base,-2.232282,-2.232282
3366,-4.84,base,-6.0973663,-6.0973663
3367,-0.43,base,-2.4285574,-2.4285574
3368,-0.095,base,-2.157739,-2.157739
3369,-3.07,base,-2.4203076,-2.4203076
3370,-0.58,base,-3.0485551,-3.0485551
3371,-4.76,base,-4.695892,-4.695892
3372,-1.99,base,-3.3851297,-3.3851297
3373,-1.36,base,-2.9346297,-2.9346297
3374,-2.54,base,-3.8221996,-3.8221996
3375,-4.84,base,-5.249721,-5.249721
3376,-0.71,base,-2.3487275,-2.3487275
3377,-4.76,base,-6.079851,-6.079851
3378,-4.76,base,-5.1427436,-5.1427436
3379,-0.06,base,-2.2675169,-2.2675169
3380,-4.84,base,-4.884491,-4.884491
3381,-4.84,base,-5.4151154,-5.4151154
3382,-4.84,base,-3.3452895,-3.3452895
3383,-4.76,base,-4.1126857,-4.1126857
3384,-1.12,base,-2.2605743,-2.2605743
3385,-3.45,base,-5.013457,-5.013457
3386,-4.76,base,-4.8965096,-4.8965096
3387,-1.25,base,-3.9068127,-3.9068127
3388,-4.84,base,-5.108313,-5.108313
3389,-4.76,base,-4.1598577,-4.1598577
3390,-4.76,base,-5.946206,-5.946206
3391,-0.04,base,-2.0388227,-2.0388227
3392,-4.76,base,-2.2937124,-2.2937124
3393,-4.84,base,-5.1383033,-5.1383033
3394,-2.195,base,-3.172487,-3.172487
3395,-4.76,base,-5.8319407,-5.8319407
3396,-4.76,base,-4.7851033,-4.7851033
3397,-4.84,base,-5.310346,-5.310346
3398,-2.13,base,-3.3015873,-3.3015873
3399,-4.42,base,-5.505418,-5.505418
3400,-4.76,base,-5.801496,-5.801496
3401,-0.77,base,-2.1384616,-2.1384616
3402,-4.84,base,-4.401854,-4.401854
3403,-4.76,base,-5.2200933,-5.2200933
3404,-4.83,base,-5.2973714,-5.2973714
3405,-1.04,base,-2.4704535,-2.4704535
3406,-4.84,base,-5.6945434,-5.6945434
3407,-1.62,base,-2.2105906,-2.2105906
3408,-4.76,base,-6.0377636,-6.0377636
3409,-4.55,base,-2.891836,-2.891836
3410,-4.84,base,-1.7178924,-1.7178924
3411,-3.89,base,-4.2670035,-4.2670035
3412,-1.02,base,-2.8850925,-2.8850925
3413,-4.76,base,-2.8484256,-2.8484256
3414,-3.71,base,-2.387355,-2.387355
3415,-0.86,base,-2.6052926,-2.6052926
3416,-0.76,base,-2.6940837,-2.6940837
3417,-0.81,base,-3.8073726,-3.8073726
3418,-0.675,base,-2.0451944,-2.0451944
3419,-4.76,base,-3.2256105,-3.2256105
3420,-0.5,base,-1.9297304,-1.9297304
3421,0.02,base,-1.5818207,-1.5818207
3422,-0.57,base,-2.139096,-2.139096
3423,-0.43,base,-2.457279,-2.457279
3424,-2.85,base,-5.0546117,-5.0546117
3425,-4.67,base,-3.460543,-3.460543
3426,-4.72,base,-2.4646893,-2.4646893
3427,-0.8,base,-2.2479103,-2.2479103
3428,-0.19,base,-2.0617082,-2.0617082
3429,-1.72,base,-3.6442726,-3.6442726
3430,-1.205,base,-2.12617,-2.12617
3431,-4.76,base,-4.6136417,-4.6136417
3432,-1.89,base,-2.5412705,-2.5412705
3433,-0.69,base,-2.3050387,-2.3050387
3434,-1.63,base,-2.5236442,-2.5236442
3435,-4.84,base,-5.5731854,-5.5731854
3436,-4.76,base,-4.7460017,-4.7460017
3437,-4.84,base,-5.3819003,-5.3819003
3438,-0.01,base,-2.148938,-2.148938
3439,-4.84,base,-4.859447,-4.859447
3440,-2.11,base,-3.4274576,-3.4274576
3441,-4.84,base,-4.831835,-4.831835
3442,-0.22,base,-2.1007397,-2.1007397
3443,-0.85,base,-2.440399,-2.440399
3444,-2.8,base,-3.4541576,-3.4541576
3445,-4.76,base,-4.918652,-4.918652
3446,-4.76,base,-5.4062905,-5.4062905
3447,-4.76,base,-5.4957514,-5.4957514
3448,-0.11625,base,-2.46503,-2.46503
3449,-0.86,base,-2.526449,-2.526449
3450,-4.84,base,-6.356774,-6.356774
3451,-4.84,base,-5.4804406,-5.4804406
3452,-4.76,base,-3.452109,-3.452109
3453,-1.0,base,-2.178994,-2.178994
3454,-0.99,base,-2.5888467,-2.5888467
3455,-2.44,base,-3.0469675,-3.0469675
3456,-0.59,base,-2.2151244,-2.2151244
3457,-4.58,base,-4.769761,-4.769761
3458,-4.76,base,-5.336103,-5.336103
3459,-0.46,base,-2.0932171,-2.0932171
3460,-0.25,base,-2.5637558,-2.5637558
3461,-4.84,base,-5.8987293,-5.8987293
3462,-2.02,base,-4.0763226,-4.0763226
3463,-4.84,base,-5.6040173,-5.6040173
3464,-1.5,base,-2.222921,-2.222921
3465,-1.02,base,-2.1995447,-2.1995447
3466,-1.72,base,-4.2473226,-4.2473226
3467,-4.76,base,-5.260553,-5.260553
3468,-4.76,base,-2.7761614,-2.7761614
3469,-4.84,base,-4.968308,-4.968308
3470,-0.31625,base,-2.6931045,-2.6931045
3471,-4.84,base,-5.6802287,-5.6802287
3472,-4.84,base,-4.6776643,-4.6776643
3473,-4.76,base,-6.25359,-6.25359
3474,-4.84,base,-4.9598126,-4.9598126
3475,-4.84,base,-5.270577,-5.270577
3476,-0.12,base,-2.1118686,-2.1118686
3477,-3.28,base,-4.809858,-4.809858
3478,-0.96,base,-3.431496,-3.431496
3479,-0.53,base,-5.2084794,-5.2084794
3480,-4.84,base,-5.592286,-5.592286
3481,-3.98,base,-4.5092463,-4.5092463
3482,-4.76,base,-4.7509813,-4.7509813
3483,-1.04,base,-3.9629178,-3.9629178
3484,-1.88,base,-2.7028878,-2.7028878
3485,-4.76,base,-5.1869426,-5.1869426
3486,-1.97,base,-2.1151805,-2.1151805
3487,-0.87,base,-2.712451,-2.712451
3488,-0.87,base,-1.796809,-1.796809
3489,-4.84,base,-4.1582623,-4.1582623
3490,-4.76,base,-5.908067,-5.908067
3491,-1.96,base,-4.496766,-4.496766
3492,-4.76,base,-2.8521118,-2.8521118
3493,-4.76,base,-3.239633,-3.239633
3494,-0.01,base,-1.7671556,-1.7671556
3495,-4.84,base,-6.006902,-6.006902
3496,-1.26,base,-4.140156,-4.140156
3497,-4.76,base,-4.340091,-4.340091
3498,-0.1,base,-2.4039361,-2.4039361
3499,-0.24,base,-2.3836253,-2.3836253
3500,-0.58,base,-2.308931,-2.308931
3501,-0.68,base,-2.121011,-2.121011
3502,-3.77,base,-5.0967593,-5.0967593
3503,-0.09,base,-2.0468938,-2.0468938
3504,-4.84,base,-5.242499,-5.242499
3505,-0.63,base,-3.3297105,-3.3297105
3506,-4.84,base,-2.3538635,-2.3538635
3507,-4.39,base,-5.037711,-5.037711
3508,-1.32,base,-4.7600856,-4.7600856
3509,-1.72,base,-2.8927176,-2.8927176
3510,-4.84,base,-5.2120852,-5.2120852
3511,-4.84,base,-5.701942,-5.701942
3512,-0.03,base,-2.2180295,-2.2180295
3513,-0.06625,base,-2.2316134,-2.2316134
3514,-1.14,base,-1.9136968,-1.9136968
3515,-4.76,base,-2.9222512,-2.9222512
3516,-4.76,base,-5.5384927,-5.5384927
3517,-2.36,base,-2.3443692,-2.3443692
3518,-0.16,base,-2.0907152,-2.0907152
3519,-4.84,base,-3.5730426,-3.5730426
3520,-4.76,base,-5.223105,-5.223105
3521,-2.21,base,-2.473864,-2.473864
3522,-4.76,base,-5.300047,-5.300047
3523,-0.33,base,-2.5160003,-2.5160003
3524,-2.51,base,-3.0701575,-3.0701575
3525,-2.05,base,-5.1000876,-5.1000876
3526,-4.13,base,-2.937835,-2.937835
3527,0.04,base,-1.5858324,-1.5858324
3528,-0.35,base,-2.5416043,-2.5416043
3529,-2.33,base,-5.149427,-5.149427
3530,-4.66,base,-5.222245,-5.222245
3531,-1.64,base,-2.3026204,-2.3026204
3532,-4.84,base,-5.0704417,-5.0704417
3533,-4.84,base,-2.97752,-2.97752
3534,-3.63,base,-3.093817,-3.093817
3535,-4.76,base,-3.8329651,-3.8329651
3536,-4.84,base,-2.7163575,-2.7163575
3537,-1.04,base,-2.3383625,-2.3383625
3538,-1.34,base,-2.5375774,-2.5375774
3539,-0.55,base,-2.6780975,-2.6780975
3540,-4.84,base,-6.208339,-6.208339
3541,-0.46,base,-2.185147,-2.185147
3542,-4.84,base,-5.0572333,-5.0572333
3543,-0.98,base,-2.3849938,-2.3849938
3544,-0.2,base,-1.6603386,-1.6603386
3545,-4.84,base,-5.45585,-5.45585
3546,-4.36,base,-2.6347764,-2.6347764
3547,-4.84,base,-5.1891017,-5.1891017
3548,-0.18,base,-2.193979,-2.193979
3549,-0.63,base,-2.6388977,-2.6388977
3550,0.06,base,-1.7356193,-1.7356193
3551,-1.22,base,-3.630733,-3.630733
3552,-3.815,base,-2.8281236,-2.8281236
3553,-4.76,base,-5.1895432,-5.1895432
3554,-2.62,base,-5.0603647,-5.0603647
3555,-0.52,base,-2.0828586,-2.0828586
3556,-4.84,base,-5.32396,-5.32396
3557,-1.24,base,-2.6849754,-2.6849754
3558,-4.76,base,-5.3718386,-5.3718386
3559,-4.76,base,-3.2495358,-3.2495358
3560,-0.19,base,-1.706615,-1.706615
3561,-4.84,base,-4.9841685,-4.9841685
3562,-0.97,base,-3.7935529,-3.7935529
3563,-4.84,base,-3.334565,-3.334565
3564,-4.52,base,-1.7189138,-1.7189138
3565,-0.78,base,-2.4893177,-2.4893177
3566,-4.76,base,-5.676974,-5.676974
3567,-1.1,base,-3.1483047,-3.1483047
3568,-0.9,base,-3.1304538,-3.1304538
3569,-3.18,base,-4.2687573,-4.2687573
3570,-2.96,base,-3.897206,-3.897206
3571,-0.57,base,-3.2526357,-3.2526357
3572,-4.84,base,-5.1640167,-5.1640167
3573,-0.44,base,-3.139343,-3.139343
3574,-4.14,base,-3.1696343,-3.1696343
3575,-2.95,base,-2.5031333,-2.5031333
3576,-0.755,base,-2.9251554,-2.9251554
3577,-4.84,base,-5.3240743,-5.3240743
3578,-1.08,base,-2.5338519,-2.5338519
3579,-1.99,base,-5.0122504,-5.0122504
3580,-0.66,base,-2.2223032,-2.2223032
3581,-3.43,base,-5.673407,-5.673407
3582,-0.49,base,-2.3671215,-2.3671215
3583,-2.23,base,-4.8316083,-4.8316083
3584,-4.76,base,-6.110531,-6.110531
3585,-4.1,base,-2.5448647,-2.5448647
3586,-0.01,base,-3.0719817,-3.0719817
3587,-4.76,base,-4.804095,-4.804095
3588,-1.21,base,-4.491328,-4.491328
3589,-4.76,base,-2.105933,-2.105933
3590,-1.57,base,-2.0548139,-2.0548139
3591,-0.99,base,-3.5072317,-3.5072317
3592,-0.04625,base,-2.2298095,-2.2298095
3593,-0.33,base,-2.5646393,-2.5646393
3594,-2.15,base,-2.0548298,-2.0548298
3595,-3.04,base,-4.9725113,-4.9725113
3596,0.02,base,-1.8953474,-1.8953474
3597,-4.76,base,-4.5061855,-4.5061855
3598,-4.76,base,-5.7602844,-5.7602844
3599,-4.84,base,-2.7557237,-2.7557237
3600,-1.61,base,-4.893703,-4.893703
3601,-4.76,base,-3.3479884,-3.3479884
3602,-1.53,base,-3.04512,-3.04512
3603,-4.73,base,-2.8212712,-2.8212712
3604,0.1,base,-1.8662646,-1.8662646
3605,-4.21,base,-2.3300555,-2.3300555
3606,-0.52,base,-1.5693614,-1.5693614
3607,-0.81,base,-3.2092574,-3.2092574
3608,-4.76,base,-3.5578458,-3.5578458
3609,-4.84,base,-2.2998793,-2.2998793
3610,-4.76,base,-5.0692916,-5.0692916
3611,-4.76,base,-5.3387,-5.3387
3612,-4.84,base,-4.763446,-4.763446
3613,-4.76,base,-3.5699718,-3.5699718
3614,-4.84,base,-5.233916,-5.233916
3615,-4.76,base,-5.767535,-5.767535
3616,-4.76,base,-3.2455513,-3.2455513
3617,-0.455,base,-2.3829963,-2.3829963
3618,-4.76,base,-5.4049335,-5.4049335
3619,-0.73,base,-2.7344468,-2.7344468
3620,-0.15,base,-2.2661076,-2.2661076
3621,-4.83,base,-5.282814,-5.282814
3622,-4.84,base,-2.656716,-2.656716
3623,-0.12,base,-2.3250105,-2.3250105
3624,-1.84,base,-3.0536425,-3.0536425
3625,-0.65,base,-3.2873871,-3.2873871
3626,-4.84,base,-5.129515,-5.129515
3627,-4.19,base,-3.2272859,-3.2272859
3628,-0.6,base,-2.724232,-2.724232
3629,-4.76,base,-4.9910026,-4.9910026
3630,-0.33,base,-2.0409613,-2.0409613
3631,-4.76,base,-4.570193,-4.570193
3632,-4.76,base,-5.6027427,-5.6027427
3633,-0.53,base,-3.0639484,-3.0639484
3634,-4.84,base,-5.025992,-5.025992
3635,-1.65,base,-3.8846397,-3.8846397
3636,-0.06,base,-2.0977871,-2.0977871
3637,-4.76,base,-4.4409823,-4.4409823
3638,-4.76,base,-5.489911,-5.489911
3639,-2.5,base,-4.9505544,-4.9505544
3640,-1.225,base,-4.7459474,-4.7459474
3641,-0.89,base,-2.1287258,-2.1287258
3642,-0.64,base,-2.4996102,-2.4996102
3643,-0.06,base,-1.8212092,-1.8212092
3644,-1.55,base,-4.863889,-4.863889
3645,-0.495,base,-2.7700613,-2.7700613
3646,-4.84,base,-3.2590265,-3.2590265
3647,-4.84,base,-3.0426424,-3.0426424
3648,-2.42,base,-2.4188817,-2.4188817
3649,-4.84,base,-5.0088677,-5.0088677
3650,-0.22,base,-1.9883666,-1.9883666
3651,-1.96,base,-2.0256095,-2.0256095
3652,-4.84,base,-4.4189196,-4.4189196
3653,-4.84,base,-6.3382998,-6.3382998
3654,-4.76,base,-4.9673705,-4.9673705
3655,-4.26,base,-5.1829395,-5.1829395
3656,-1.71,base,-4.4287896,-4.4287896
3657,-2.83,base,-5.2243996,-5.2243996
3658,-4.76,base,-4.785951,-4.785951
3659,-3.27,base,-5.2296333,-5.2296333
3660,-0.78,base,-3.6867363,-3.6867363
3661,-4.76,base,-4.75197,-4.75197
3662,-4.73,base,-5.24402,-5.24402
3663,-0.89,base,-3.016772,-3.016772
3664,-4.84,base,-3.7078784,-3.7078784
3665,-0.14,base,-2.1961737,-2.1961737
3666,-4.76,base,-5.0643706,-5.0643706
3667,0.32,base,-0.1176548,-0.1176548
3668,-0.21,base,-2.2023957,-2.2023957
3669,-1.01,base,-3.193744,-3.193744
3670,-0.61,base,-2.583981,-2.583981
3671,-1.79,base,-5.3061185,-5.3061185
3672,-4.84,base,-5.824579,-5.824579
3673,-0.83,base,-3.2341363,-3.2341363
3674,-3.33,base,-3.0540042,-3.0540042
3675,-0.78,base,-2.5594833,-2.5594833
3676,-4.76,base,-5.010011,-5.010011
3677,-4.76,base,-3.892176,-3.892176
3678,-0.21,base,-2.3191957,-2.3191957
3679,-4.84,base,-5.1208816,-5.1208816
3680,-0.18,base,-2.0557964,-2.0557964
3681,-0.04,base,-2.3256261,-2.3256261
3682,-4.62,base,-2.5216804,-2.5216804
3683,-4.84,base,-4.7628336,-4.7628336
3684,-1.15,base,-2.8655958,-2.8655958
3685,-0.23,base,-2.2887728,-2.2887728
3686,-4.84,base,-5.6536527,-5.6536527
3687,-4.84,base,-2.9671862,-2.9671862
3688,-4.84,base,-2.699155,-2.699155
3689,-4.84,base,-4.1382785,-4.1382785
3690,-2.38,base,-4.809994,-4.809994
3691,-1.03,base,-2.8553822,-2.8553822
3692,-2.06,base,-4.5429707,-4.5429707
3693,-0.0025,base,-2.1713846,-2.1713846
3694,-4.76,base,-5.2925277,-5.2925277
3695,-4.84,base,-4.899098,-4.899098
3696,-4.76,base,-4.8402467,-4.8402467
3697,-4.76,base,-4.876431,-4.876431
3698,-0.58,base,-2.6394103,-2.6394103
3699,-2.055,base,-5.466325,-5.466325
3700,-1.13,base,-2.474357,-2.474357
3701,-0.17,base,-2.1243136,-2.1243136
3702,-4.15,base,-3.8428204,-3.8428204
3703,-1.1,base,-2.50973,-2.50973
3704,-4.76,base,-4.932808,-4.932808
3705,-4.5,base,-2.932197,-2.932197
3706,-4.84,base,-1.2914369,-1.2914369
3707,-1.85,base,-3.0844631,-3.0844631
3708,-4.64,base,-3.4678614,-3.4678614
3709,-3.55,base,-4.444838,-4.444838
3710,-3.2,base,-5.067986,-5.067986
3711,-3.79,base,-2.4507005,-2.4507005
3712,-2.59,base,-2.756972,-2.756972
3713,-3.3,base,-3.1475713,-3.1475713
3714,-4.76,base,-5.4708743,-5.4708743
3715,-1.61,base,-4.474852,-4.474852
3716,-4.84,base,-5.3174443,-5.3174443
3717,-4.1,base,-2.12,-2.12
3718,-0.73,base,-2.1931882,-2.1931882
3719,-0.87,base,-3.631991,-3.631991
3720,-4.84,base,-5.6759725,-5.6759725
3721,-0.69,base,-2.4862382,-2.4862382
3722,-4.57,base,-5.4933476,-5.4933476
3723,-1.26,base,-2.8274555,-2.8274555
3724,-2.38,base,-3.3293202,-3.3293202
3725,-0.57,base,-2.4228127,-2.4228127
